id,'duration','protocol_type','service','flag','src_bytes','dst_bytes','land','wrong_fragment','urgent','hot','num_failed_logins','logged_in','num_compromised','root_shell','su_attempted','num_root','num_file_creations','num_shells','num_access_files','num_outbound_cmds','is_host_login','is_guest_login','count','srv_count','serror_rate','srv_serror_rate','rerror_rate','srv_rerror_rate','same_srv_rate','diff_srv_rate','srv_diff_host_rate','dst_host_count','dst_host_srv_count','dst_host_same_srv_rate','dst_host_diff_srv_rate','dst_host_same_src_port_rate','dst_host_srv_diff_host_rate','dst_host_serror_rate','dst_host_srv_serror_rate','dst_host_rerror_rate','dst_host_srv_rerror_rate','class'
2089,0,tcp,http,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,10,1.00,1.00,0.00,0.00,0.26,0.11,0.00,255,30,0.12,0.06,0.01,0.00,1.00,1.00,0.00,0.00,anomaly
2090,0,tcp,http,SF,225,901,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,52,52,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,normal
2091,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1,1.00,1.00,0.00,0.00,0.02,0.10,0.00,255,21,0.08,0.05,0.00,0.00,1.00,1.00,0.00,0.00,anomaly
2092,0,tcp,exec,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,1.00,1.00,0.00,0.00,0.21,0.21,0.00,255,17,0.07,0.07,0.00,0.00,1.00,1.00,0.00,0.00,anomaly
2093,0,tcp,ftp_data,SF,749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,42,0.16,0.02,0.16,0.00,0.55,0.00,0.00,0.00,normal
2094,0,tcp,Z39_50,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,10,1.00,1.00,0.00,0.00,0.04,0.06,0.00,255,10,0.04,0.07,0.00,0.00,1.00,1.00,0.00,0.00,anomaly
2095,0,tcp,http,SF,217,501,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,21,0.00,0.00,0.00,0.00,1.00,0.00,0.14,20,255,1.00,0.00,0.05,0.02,0.00,0.00,0.00,0.00,normal
2096,0,udp,domain_u,SF,45,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,152,0.00,0.00,0.00,0.00,1.00,0.00,0.01,255,246,0.96,0.01,0.00,0.00,0.00,0.00,0.00,0.00,normal
2097,0,tcp,http,SF,170,37014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,normal
2098,0,tcp,ssh,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,6,1.00,1.00,0.00,0.00,0.02,0.06,0.00,255,7,0.03,0.07,0.00,0.00,1.00,1.00,0.00,0.00,anomaly
2099,0,tcp,smtp,SF,2600,286,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,139,114,0.48,0.06,0.01,0.02,0.01,0.02,0.01,0.00,normal
2100,0,tcp,login,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1.00,1.00,0.00,0.00,0.50,0.50,0.00,255,2,0.01,0.07,0.00,0.00,1.00,1.00,0.00,0.00,anomaly
2101,0,udp,domain_u,SF,43,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,133,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,201,0.79,0.01,0.00,0.00,0.00,0.00,0.00,0.00,normal
2102,0,tcp,ftp_data,SF,383,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,4,0.00,0.00,0.00,0.00,1.00,0.00,0.50,142,14,0.02,0.03,0.02,0.14,0.00,0.00,0.00,0.00,normal
2103,0,tcp,http,SF,359,1402,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,normal
2104,0,tcp,http,SF,296,9928,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.00,0.00,0.00,0.00,1.00,0.00,0.00,58,255,1.00,0.00,0.02,0.07,0.00,0.00,0.00,0.00,normal
2105,0,tcp,http,SF,174,3159,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,26,26,1.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,normal
2106,0,udp,domain_u,SF,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,16,0.00,0.00,0.00,0.00,1.00,0.00,0.12,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,normal
2107,0,tcp,smtp,SF,1145,332,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,181,104,0.57,0.03,0.01,0.00,0.00,0.00,0.00,0.00,normal
2108,0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,174,0.68,0.02,0.68,0.00,0.00,0.00,0.00,0.00,anomaly
2109,0,tcp,http,SF,380,1770,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,32,35,0.00,0.00,0.00,0.00,1.00,0.00,0.09,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,normal
2110,0,tcp,klogin,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,14,1.00,1.00,0.00,0.00,0.28,0.06,0.00,255,14,0.05,0.05,0.00,0.00,1.00,1.00,0.00,0.00,anomaly
2111,0,udp,domain_u,SF,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,149,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,normal
2112,0,tcp,http,SF,213,2325,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,11,0.00,0.00,0.00,0.00,1.00,0.00,0.18,198,255,1.00,0.00,0.01,0.02,0.00,0.00,0.00,0.00,normal
2113,0,udp,domain_u,SF,44,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,149,0.00,0.00,0.00,0.00,1.00,0.00,0.01,255,214,0.84,0.02,0.00,0.00,0.00,0.00,0.00,0.00,normal
2114,0,udp,domain_u,SF,44,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,176,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,250,0.98,0.01,0.01,0.00,0.00,0.00,0.00,0.00,normal
2115,0,tcp,http,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,1.00,1.00,1.00,0.00,0.00,3,200,1.00,0.00,0.33,0.18,0.00,0.00,1.00,1.00,normal
2116,0,udp,private,SF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,81,0.32,0.11,0.95,0.00,0.00,0.00,0.05,0.00,anomaly
2117,7,tcp,private,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.00,0.00,1.00,1.00,1.00,0.00,0.00,255,2,0.01,0.51,1.00,0.00,0.00,0.00,1.00,1.00,anomaly
2118,0,tcp,http,SF,298,2445,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0.00,0.00,0.00,0.00,1.00,0.00,0.00,213,255,1.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,normal
2119,0,tcp,netstat,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,20,1.00,1.00,0.00,0.00,0.14,0.06,0.00,255,1,0.00,0.07,0.00,0.00,1.00,1.00,0.00,0.00,anomaly
2120,25641,tcp,private,RSTR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.00,0.00,1.00,1.00,1.00,0.00,0.00,255,2,0.01,0.64,1.00,0.00,0.00,0.00,1.00,1.00,anomaly
2121,0,tcp,http,SF,198,1705,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24,24,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,normal
2122,0,tcp,http,SF,235,19714,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,31,255,1.00,0.00,0.03,0.04,0.00,0.00,0.03,0.00,normal
2123,0,tcp,http,SF,191,13667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,9,0.00,0.00,0.00,0.00,1.00,0.00,0.22,169,255,1.00,0.00,0.01,0.02,0.00,0.00,0.00,0.00,normal
2124,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,17,0.00,0.00,1.00,1.00,0.06,0.06,0.00,255,17,0.07,0.08,0.00,0.00,0.00,0.00,1.00,1.00,anomaly
2125,0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,236,0.93,0.04,0.93,0.00,0.00,0.00,0.00,0.00,anomaly
2126,0,tcp,http,SF,283,255,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,normal
2127,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,6,0.00,0.00,1.00,1.00,0.03,0.07,0.00,255,6,0.02,0.09,0.00,0.00,0.00,0.00,1.00,1.00,anomaly
2128,0,tcp,nnsp,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,1,1.00,1.00,0.00,0.00,0.01,0.07,0.00,255,1,0.00,0.06,0.00,0.00,1.00,1.00,0.00,0.00,anomaly
2129,0,tcp,http,SF,293,2325,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,11,0.00,0.00,0.00,0.00,1.00,0.00,0.18,239,255,1.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,normal
2130,0,udp,domain_u,SF,45,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,208,0.00,0.00,0.00,0.00,1.00,0.00,0.01,255,166,0.65,0.01,0.00,0.00,0.00,0.00,0.00,0.00,normal
2131,0,udp,domain_u,SF,33,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.00,0.00,0.00,0.00,1.00,0.00,1.00,255,245,0.96,0.01,0.01,0.00,0.00,0.00,0.00,0.00,normal
2132,171,tcp,http,SF,330,538,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,3,0.00,0.00,0.00,0.00,1.00,0.00,0.67,7,255,1.00,0.00,0.14,0.05,0.00,0.00,0.00,0.00,normal
2133,0,udp,domain_u,SF,45,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,124,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,245,0.96,0.01,0.01,0.00,0.00,0.00,0.00,0.00,normal
2134,0,tcp,http,SF,290,6763,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,15,0.00,0.00,0.00,0.00,1.00,0.00,0.13,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,normal
2135,0,tcp,http,SF,219,465,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,10,0.00,0.00,0.00,0.00,1.00,0.00,0.20,58,255,1.00,0.00,0.02,0.05,0.00,0.00,0.00,0.00,normal
2136,0,tcp,vmnet,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,7,0.00,0.00,1.00,1.00,0.06,0.06,0.00,255,7,0.03,0.07,0.00,0.00,0.00,0.00,1.00,1.00,anomaly
2137,38776,tcp,bgp,RSTR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.00,0.00,1.00,1.00,1.00,0.00,0.00,255,2,0.01,0.51,1.00,0.00,0.00,0.00,1.00,1.00,anomaly
2138,0,udp,other,SF,516,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496,496,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,normal
2139,0,tcp,http,SF,358,2085,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,12,0.00,0.00,0.00,0.00,1.00,0.00,0.17,255,255,1.00,0.00,0.00,0.00,0.01,0.01,0.00,0.00,normal
2140,0,tcp,echo,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296,11,1.00,1.00,0.00,0.00,0.04,0.05,0.00,255,11,0.04,0.05,0.00,0.00,1.00,1.00,0.00,0.00,anomaly
2141,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,16,1.00,1.00,0.00,0.00,0.13,0.07,0.00,24,16,0.67,0.17,0.04,0.00,1.00,1.00,0.00,0.00,anomaly
2142,0,tcp,time,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,1,1.00,1.00,0.00,0.00,0.00,0.06,0.00,255,1,0.00,0.06,0.00,0.00,1.00,1.00,0.00,0.00,anomaly
2143,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,14,1.00,1.00,0.00,0.00,0.07,0.05,0.00,255,14,0.05,0.06,0.00,0.00,1.00,1.00,0.00,0.00,anomaly
2144,1,tcp,ftp,SF,1170,2447,0,0,0,28,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,120,18,0.15,0.05,0.01,0.00,0.02,0.00,0.07,0.00,anomaly
2145,0,udp,other,SF,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,2,0.01,0.64,0.95,0.00,0.00,0.00,0.00,0.00,normal
2146,0,udp,domain_u,SF,44,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,74,0.00,0.00,0.00,0.00,1.00,0.00,0.00,212,149,0.70,0.02,0.00,0.00,0.00,0.00,0.00,0.00,normal
2147,0,icmp,eco_i,SF,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,52,131,1.00,0.00,1.00,0.31,0.00,0.00,0.00,0.00,normal
2148,0,tcp,http,SF,237,384,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.00,0.00,0.00,0.00,1.00,0.00,0.00,252,255,1.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,normal
2149,0,tcp,http,SF,321,1116,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,19,0.00,0.00,0.00,0.00,1.00,0.00,0.00,61,255,1.00,0.00,0.02,0.03,0.00,0.00,0.00,0.00,normal
2150,0,tcp,http,SF,226,11052,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,22,255,1.00,0.00,0.05,0.04,0.00,0.00,0.00,0.00,normal
2151,0,udp,domain_u,SF,126,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,243,0.95,0.01,0.36,0.00,0.00,0.00,0.00,0.00,normal
2152,0,icmp,eco_i,SF,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,44,90,0.98,0.05,0.98,0.28,0.00,0.00,0.00,0.00,normal
2153,0,udp,domain_u,SF,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,209,0.00,0.00,0.00,0.00,1.00,0.00,0.01,255,166,0.65,0.01,0.00,0.00,0.00,0.00,0.00,0.00,normal
2154,0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0.00,0.00,0.00,0.00,1.00,0.00,1.00,2,14,1.00,0.00,1.00,0.50,0.00,0.00,0.00,0.00,anomaly
2155,0,udp,domain_u,SF,46,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,145,0.00,0.00,0.00,0.00,1.00,0.00,0.01,255,254,1.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,normal
2156,0,tcp,http,SF,337,188,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,17,255,1.00,0.00,0.06,0.05,0.00,0.00,0.00,0.00,normal
2157,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,1,1.00,1.00,0.00,0.00,0.02,0.08,0.00,255,15,0.06,0.08,0.00,0.00,1.00,1.00,0.00,0.00,anomaly
2158,0,tcp,ftp_data,SF,7162,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,13,0.05,0.07,0.05,0.00,0.89,0.00,0.00,0.00,normal
2159,0,tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509,1,0.16,0.00,0.84,1.00,0.00,1.00,0.00,255,1,0.00,1.00,0.00,0.00,0.02,0.00,0.98,1.00,anomaly
2160,20,tcp,smtp,SF,1205,333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,104,178,0.70,0.03,0.01,0.01,0.00,0.00,0.00,0.00,normal
2161,3,tcp,ftp_data,SF,2194619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.00,0.00,0.00,0.00,1.00,0.00,0.00,16,35,0.38,0.12,0.38,0.06,0.00,0.00,0.00,0.00,normal
2162,0,tcp,http,SF,346,280,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,normal
2163,3,tcp,private,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,2,0.00,0.00,1.00,1.00,0.01,0.52,0.00,255,2,0.01,0.52,1.00,0.00,0.00,0.00,1.00,1.00,anomaly
2164,0,tcp,systat,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,18,1.00,1.00,0.00,0.00,0.13,0.04,0.00,255,6,0.02,0.06,0.00,0.00,1.00,1.00,0.00,0.00,anomaly
2165,0,tcp,finger,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,18,1.00,1.00,0.00,0.00,0.13,0.05,0.00,255,7,0.03,0.06,0.00,0.00,1.00,1.00,0.00,0.00,anomaly
2166,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,2,1.00,1.00,0.00,0.00,0.02,0.06,0.00,255,8,0.03,0.06,0.00,0.00,1.00,1.00,0.00,0.00,anomaly
2167,1,tcp,smtp,SF,1693,326,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,0.00,0.00,1.00,0.00,1.00,143,179,0.64,0.04,0.01,0.01,0.00,0.00,0.00,0.00,normal
2168,0,tcp,vmnet,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,20,1.00,1.00,0.00,0.00,0.07,0.04,0.00,255,20,0.08,0.05,0.00,0.00,1.00,1.00,0.00,0.00,anomaly
2169,0,tcp,sql_net,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,15,1.00,1.00,0.00,0.00,0.06,0.06,0.00,255,1,0.00,0.07,0.00,0.00,1.00,1.00,0.00,0.00,anomaly
2170,0,tcp,smtp,SF,861,328,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,65,129,0.55,0.09,0.02,0.02,0.00,0.00,0.00,0.00,normal
2171,0,tcp,smtp,SF,1132,279,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,119,141,0.54,0.06,0.01,0.01,0.00,0.00,0.00,0.00,normal
2172,0,tcp,smtp,SF,1585,442,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,4,0.00,0.00,0.00,0.00,1.00,0.00,0.75,155,106,0.59,0.05,0.01,0.02,0.01,0.00,0.01,0.00,normal
2173,0,tcp,netbios_ns,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,3,1.00,1.00,0.00,0.00,0.01,0.07,0.00,255,3,0.01,0.07,0.00,0.00,1.00,1.00,0.00,0.00,anomaly
2174,0,udp,other,SF,147,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.50,1.00,0.00,255,1,0.00,0.69,0.98,0.00,0.00,0.00,0.00,0.00,normal
2175,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,25,1.00,1.00,0.00,0.00,0.14,0.05,0.00,255,25,0.10,0.05,0.00,0.00,1.00,1.00,0.00,0.00,anomaly
2176,0,tcp,finger,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,8,1.00,1.00,0.00,0.00,0.24,0.12,0.00,255,63,0.25,0.02,0.01,0.00,1.00,1.00,0.00,0.00,anomaly
2177,0,tcp,auth,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,1,0.00,0.00,1.00,1.00,0.00,0.07,0.00,255,1,0.00,0.08,0.00,0.00,0.00,0.00,1.00,1.00,anomaly
2178,0,tcp,finger,SF,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,46,11,0.09,0.04,0.02,0.18,0.00,0.00,0.00,0.00,normal
2179,0,tcp,supdup,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,12,1.00,1.00,0.00,0.00,0.05,0.06,0.00,255,12,0.05,0.07,0.00,0.00,1.00,1.00,0.00,0.00,anomaly
2180,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,3,1.00,1.00,0.00,0.00,0.01,0.06,0.00,255,3,0.01,0.07,0.00,0.00,1.00,1.00,0.00,0.00,anomaly
2181,0,tcp,http,SF,282,4624,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0.00,0.00,0.00,0.00,1.00,0.00,0.00,26,255,1.00,0.00,0.04,0.03,0.00,0.00,0.00,0.00,normal
2182,0,tcp,time,RSTO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,9,0.00,0.00,1.00,1.00,0.05,0.07,0.00,255,9,0.04,0.08,0.00,0.00,0.00,0.00,1.00,1.00,anomaly
2183,0,udp,domain_u,SF,43,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,153,0.00,0.00,0.00,0.00,1.00,0.00,0.01,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,normal
2184,0,tcp,http,SF,191,2241,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,11,0.12,0.09,0.00,0.00,1.00,0.00,0.18,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,normal
2185,0,tcp,http,SF,227,1522,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.00,0.00,0.00,0.00,1.00,0.00,0.00,114,255,1.00,0.00,0.01,0.02,0.00,0.00,0.00,0.00,normal
2186,0,tcp,uucp,RSTO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,1,0.00,0.00,1.00,1.00,0.01,0.08,0.00,255,1,0.00,0.07,0.00,0.00,0.00,0.00,1.00,1.00,anomaly
2187,0,tcp,http,SF,200,1308,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,27,0.00,0.00,0.00,0.00,1.00,0.00,0.11,143,255,1.00,0.00,0.01,0.04,0.00,0.00,0.00,0.00,normal
2188,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,1,1.00,1.00,0.00,0.00,0.01,0.08,0.00,255,2,0.01,0.06,0.00,0.00,1.00,1.00,0.00,0.00,anomaly
2189,0,udp,domain_u,SF,35,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0.00,0.00,0.00,0.00,1.00,0.00,0.20,49,31,0.63,0.06,0.02,0.00,0.00,0.00,0.00,0.00,normal
2190,2035,udp,other,SF,147,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,2,0.01,0.62,0.87,0.00,0.00,0.00,0.00,0.00,normal
2191,1,tcp,smtp,SF,1737,441,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,19,178,0.95,0.11,0.05,0.02,0.00,0.00,0.00,0.00,normal
2192,0,tcp,time,RSTO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,1,0.00,0.00,1.00,1.00,0.00,0.06,0.00,255,1,0.00,0.07,0.00,0.00,0.00,0.00,1.00,1.00,anomaly
2193,1,tcp,smtp,SF,1459,325,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0.00,0.00,0.00,0.00,1.00,0.00,1.00,166,124,0.43,0.02,0.01,0.02,0.00,0.00,0.00,0.00,normal
2194,0,tcp,telnet,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,14,1.00,1.00,0.00,0.00,0.11,0.06,0.00,255,7,0.03,0.07,0.00,0.00,1.00,1.00,0.00,0.00,anomaly
2195,0,tcp,http,SF,185,5717,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,11,0.00,0.00,0.00,0.00,1.00,0.00,0.18,10,255,1.00,0.00,0.10,0.04,0.00,0.00,0.00,0.00,normal
2196,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,13,1.00,1.00,0.00,0.00,0.11,0.06,0.00,255,20,0.08,0.06,0.00,0.00,1.00,1.00,0.00,0.00,anomaly
2197,0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1,62,1.00,0.00,1.00,0.52,0.00,0.00,0.00,0.00,anomaly
2198,0,tcp,uucp_path,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,1,1.00,1.00,0.00,0.00,0.00,0.07,0.00,255,1,0.00,0.07,0.00,0.00,1.00,1.00,0.00,0.00,anomaly
